0.813197	1.35564	-0.994569	-0.101189
0.819146	1.35213	-0.995358	-0.0927304
0.824887	1.34853	-0.996163	-0.0843031
0.8304	1.34481	-0.996986	-0.0759137
0.836783	1.34107	-0.997523	-0.0670668
0.84293	1.33721	-0.998077	-0.0582591
0.848857	1.33326	-0.998642	-0.0494852
0.855617	1.32924	-0.998923	-0.0402653
0.862132	1.3251	-0.999218	-0.0310876
0.8684	1.32085	-0.999528	-0.0219456
0.874399	1.3165	-0.999861	-0.0128446
0.881217	1.31204	-0.9999	-0.00330558
0.887769	1.30747	-0.999951	0.00619015
0.895122	1.30277	-0.999701	0.0161211
0.902182	1.29794	-0.999471	0.0260008
0.908928	1.29301	-0.999266	0.035836
0.91646	1.28791	-0.998751	0.0460941
0.923678	1.28268	-0.998254	0.0563019
0.930566	1.27734	-0.997783	0.0664646
0.938196	1.27181	-0.996998	0.0770376
0.946568	1.26606	-0.995892	0.0880215
0.954579	1.26017	-0.994807	0.0989468
0.962198	1.25416	-0.993754	0.109818
0.970522	1.24791	-0.992374	0.121087
0.97844	1.24152	-0.991023	0.132292
0.987034	1.23487	-0.989338	0.143891
0.995184	1.22808	-0.98769	0.155422
1.00397	1.221	-0.985708	0.167339
1.0123	1.21379	-0.983755	0.179186
1.02123	1.20627	-0.981462	0.191399
1.0307	1.19839	-0.978843	0.203984
1.03968	1.19039	-0.976245	0.216487
1.04917	1.18203	-0.973311	0.229345
1.05915	1.17328	-0.970035	0.242548
1.06961	1.16413	-0.966403	0.25609
1.07945	1.15483	-0.962809	0.26954
1.08971	1.14512	-0.958861	0.283315
1.10033	1.13498	-0.954567	0.297406
1.11129	1.12438	-0.949914	0.311807
1.12153	1.11367	-0.945301	0.326101
1.13306	1.10213	-0.939926	0.341093
1.14475	1.0901	-0.934201	0.356361
1.15666	1.07756	-0.928097	0.371897
1.16866	1.06449	-0.921628	0.387686
1.1807	1.05092	-0.914799	0.40373
1.19375	1.03635	-0.907162	0.420379
1.2067	1.02125	-0.899162	0.437242
1.21951	1.00559	-0.890793	0.454306
1.23304	0.988889	-0.881614	0.471917
1.24726	0.971092	-0.871597	0.490059
1.26192	0.952202	-0.860778	0.508682
1.2761	0.932727	-0.849571	0.527425
1.29148	0.911546	-0.837068	0.546939
1.30697	0.889193	-0.823724	0.566841
1.3233	0.865059	-0.809063	0.587415
1.33937	0.839763	-0.793564	0.608295
1.35588	0.812654	-0.776736	0.629735
1.37341	0.783008	-0.758071	0.651958
1.39077	0.751544	-0.738076	0.674591
1.4085	0.717546	-0.716232	0.697827
1.42692	0.680282	-0.692034	0.721811
1.44554	0.639754	-0.665475	0.74639
1.46453	0.595174	-0.636004	0.771624
1.48379	0.545814	-0.603119	0.797509
1.50236	0.491883	-0.566863	0.823791
1.52116	0.430802	-0.525572	0.85065
1.53913	0.362033	-0.478777	0.877774
1.5551	0.285023	-0.425957	0.904675
1.56887	0.195893	-0.36452	0.931126
1.57826	0.0927824	-0.292985	0.956106
1.58095	-0.0302922	-0.207306	0.97816
1.57133	-0.176976	-0.10442	0.994434
1.54039	-0.356758	0.0227273	0.999733
1.46877	-0.585858	0.186145	0.982495
1.31045	-0.885266	0.403426	0.914972
0.923397	-1.2841	0.705523	0.708661
-0.47162	-1.51033	0.987996	-0.154207
-0.212272	-0.994066	1.06652	-2.3943
0.417342	-0.918469	2.50197	-1.73982
0.68573	-0.736725	3.1035	-1.03662
0.827019	-0.571407	3.39755	-0.437783
0.907684	-0.430096	3.54159	0.0659811
0.955094	-0.309129	3.6025	0.495552
0.982302	-0.20498	3.6131	0.865484
0.996585	-0.114456	3.59186	1.18758
1.00227	-0.035075	3.5499	1.47066
1.00204	0.0351197	3.49414	1.72156
0.997705	0.097725	3.42923	1.94582
0.990448	0.153752	3.35827	2.14695
0.981094	0.20443	3.28322	2.32917
0.970283	0.250304	3.20591	2.49441
0.958426	0.292073	3.12723	2.64506
0.945829	0.330318	3.04795	2.78318
0.932761	0.365325	2.96881	2.90971
0.919372	0.39764	2.89004	3.0266
0.905812	0.427448	2.81202	3.13449
0.892192	0.455048	2.73501	3.23442
0.878579	0.480682	2.65915	3.32724
0.865022	0.504569	2.58447	3.41377
0.851608	0.526803	2.51122	3.4943
0.838328	0.547603	2.43927	3.56959
0.825217	0.567075	2.36873	3.64006
0.812318	0.585331	2.29965	3.70611
0.799635	0.60249	2.23194	3.76817
0.787145	0.618644	2.16559	3.82652
0.774918	0.633831	2.10076	3.88137
0.762914	0.64817	2.03731	3.93308
0.751133	0.661749	1.97514	3.98201
0.739595	0.67458	1.91432	4.02818
0.7283	0.686703	1.85483	4.07183
0.717221	0.698245	1.79652	4.1133
0.706386	0.709169	1.7395	4.15239
0.69576	0.719551	1.68368	4.18958
0.685385	0.729424	1.62907	4.22489
0.675206	0.738829	1.57552	4.25853
0.665264	0.747747	1.52316	4.29023
0.655509	0.756303	1.47178	4.32053
0.645974	0.764443	1.42152	4.34951
0.636626	0.772203	1.37227	4.37699
0.627471	0.779628	1.32399	4.4032
0.618537	0.786734	1.27666	4.42835
0.609752	0.793525	1.23024	4.45234
0.6012	0.800031	1.18484	4.47518
0.592764	0.806264	1.14018	4.49695
0.584553	0.812231	1.09648	4.51783
0.576491	0.817956	1.05359	4.53778
0.568566	0.82345	1.01146	4.55693
0.560826	0.828727	0.970137	4.57524
0.553278	0.833796	0.929631	4.59277
0.545806	0.838668	0.889782	4.60958
0.53851	0.843343	0.850701	4.62577
0.53137	0.847848	0.812298	4.64113
0.524387	0.852174	0.77459	4.65592
0.517604	0.856343	0.737625	4.67028
0.510835	0.860384	0.701136	4.68404
0.504214	0.864252	0.665373	4.69718
0.497729	0.867977	0.630205	4.70969
0.491359	0.871584	0.595611	4.72177
0.485114	0.875071	0.561618	4.73354
0.479	0.878407	0.528201	4.74472
0.472996	0.881654	0.495305	4.75553
0.467127	0.88478	0.462941	4.76587
0.461341	0.887786	0.431147	4.77597
0.455647	0.890723	0.39981	4.78559
0.450071	0.893531	0.368982	4.79477
0.444584	0.896278	0.33862	4.80376
0.439211	0.898904	0.308777	4.8123
0.433919	0.901474	0.27932	4.82069
0.428732	0.903943	0.250372	4.82871
0.423635	0.906335	0.221838	4.83648
0.418625	0.908658	0.193714	4.84405
0.413708	0.910891	0.166045	4.85099
0.408858	0.913081	0.138736	4.85802
0.404097	0.915186	0.111848	4.86484
0.399423	0.917218	0.0853558	4.87102
0.394818	0.919215	0.059218	4.87749
0.390291	0.921142	0.0334343	4.88336
0.385849	0.922989	0.00806002	4.88932
0.381474	0.924812	-0.0169828	4.89481
0.377167	0.926568	-0.0417165	4.90021
0.372936	0.928274	-0.0660732	4.90562
0.368774	0.929928	-0.0901086	4.91054
0.364685	0.931518	-0.113799	4.91527
0.360654	0.933088	-0.137204	4.92003
0.356683	0.934616	-0.160328	4.92478
0.352781	0.936098	-0.183132	4.92927
0.348938	0.937534	-0.205625	4.93349
0.345153	0.938928	-0.227833	4.93759
0.341429	0.940286	-0.249763	4.94157
0.337761	0.941603	-0.271424	4.94541
0.334152	0.942878	-0.292802	4.94911
0.330596	0.944125	-0.313918	4.95273
0.327096	0.945344	-0.334771	4.95628
0.323648	0.946525	-0.355386	4.9597
0.320252	0.947675	-0.375739	4.96289
0.316906	0.948793	-0.395872	4.96592
0.313609	0.949879	-0.415738	4.96894
0.31036	0.950946	-0.435405	4.97198
0.307159	0.951987	-0.454807	4.97495
0.304005	0.953005	-0.474016	4.97787
0.300899	0.953975	-0.492988	4.98025
0.297837	0.954938	-0.511729	4.98293
0.29482	0.95586	-0.530287	4.9855
0.291846	0.956779	-0.548614	4.98793
0.288915	0.957651	-0.566749	4.99013
0.286026	0.958506	-0.584682	4.99248
0.283178	0.959352	-0.6024	4.99462
0.280363	0.960185	-0.619962	4.9968
0.277592	0.960985	-0.637336	4.999
0.274831	0.961774	-0.654674	5.00083
0.272138	0.962532	-0.671686	5.00284
0.269481	0.963269	-0.688488	5.00464
0.266859	0.964003	-0.705122	5.00648
0.264271	0.96472	-0.721602	5.00841
0.26172	0.965407	-0.73792	5.00993
0.259205	0.966076	-0.754029	5.01173
0.256727	0.966721	-0.769983	5.01304
0.254269	0.967397	-0.785819	5.01494
0.251852	0.968032	-0.801512	5.01624
0.249472	0.968625	-0.816975	5.0177
0.247117	0.96923	-0.832328	5.01901
0.244793	0.969831	-0.847526	5.02044
0.242502	0.970394	-0.862583	5.0217
0.240245	0.970933	-0.877478	5.02278
0.238003	0.97152	-0.89233	5.02434
0.235803	0.972032	-0.906886	5.02529
0.233629	0.972551	-0.921391	5.02652
0.231474	0.973075	-0.935823	5.02762
0.229355	0.97358	-0.950021	5.02865
0.227263	0.974048	-0.96409	5.02976
0.225191	0.974558	-0.978136	5.03074
0.223152	0.975001	-0.99195	5.03159
0.221134	0.975462	-1.00566	5.03266
0.219141	0.975927	-1.01927	5.03351
0.21718	0.976332	-1.03274	5.03424
0.215231	0.976778	-1.04614	5.03528
0.213315	0.977191	-1.0594	5.03594
0.211417	0.97762	-1.07258	5.03683
0.209546	0.978008	-1.08561	5.03765
0.2077	0.978385	-1.09848	5.03817
0.20587	0.978783	-1.11135	5.03895
0.204068	0.979147	-1.12402	5.03972
0.202279	0.979549	-1.13668	5.04042
0.200521	0.979889	-1.14913	5.04089
0.198776	0.980253	-1.16157	5.0416
0.197059	0.980582	-1.17387	5.04221
0.195356	0.980932	-1.18606	5.04273
0.193678	0.981251	-1.19815	5.04319
0.192015	0.981585	-1.21016	5.04381
0.190376	0.981893	-1.22207	5.04434
0.188752	0.982214	-1.23391	5.04478
0.18715	0.98251	-1.24564	5.04516
0.185563	0.98282	-1.2573	5.04571
0.183998	0.983104	-1.26889	5.0462
0.182447	0.983407	-1.28036	5.04662
0.180919	0.983677	-1.2917	5.04687
0.179401	0.983975	-1.30305	5.04739
0.177909	0.98421	-1.31424	5.04762
0.176426	0.984488	-1.32538	5.04813
0.174967	0.98472	-1.33643	5.04825
0.173517	0.985001	-1.34743	5.04865
0.172087	0.985247	-1.35831	5.04894
0.170671	0.985505	-1.36918	5.04935
0.169271	0.985741	-1.37991	5.0497
0.167892	0.985954	-1.39054	5.0498
0.16652	0.986204	-1.40115	5.05009
0.165171	0.986412	-1.41167	5.05019
0.163828	0.986673	-1.42216	5.05068
0.162506	0.986862	-1.43255	5.05083
0.161197	0.987071	-1.44286	5.05102
0.1599	0.987307	-1.4531	5.05129
0.158622	0.987476	-1.46326	5.05124
0.157352	0.987694	-1.47336	5.05148
0.156097	0.987905	-1.4834	5.05173
0.154858	0.988088	-1.49339	5.05189
0.153629	0.988282	-1.50334	5.05217
0.152418	0.988455	-1.51316	5.05211
0.151214	0.98865	-1.52294	5.05229
0.150024	0.988835	-1.53271	5.0524
0.148851	0.988999	-1.54234	5.05239
0.147684	0.98918	-1.55196	5.05259
0.146532	0.98936	-1.56152	5.0528
0.145394	0.989528	-1.571	5.05292
0.144264	0.989681	-1.58044	5.05297
0.143148	0.989864	-1.58983	5.05306
0.142046	0.989983	-1.59911	5.05292
0.140949	0.99017	-1.60843	5.05311
0.139867	0.990314	-1.61762	5.05311
0.138798	0.990447	-1.62675	5.05306
0.137735	0.99062	-1.63588	5.0533
0.136685	0.990758	-1.64498	5.05339
0.13565	0.990902	-1.65395	5.05347
0.134619	0.991034	-1.66288	5.05336
0.133599	0.991204	-1.67178	5.05346
0.132597	0.991279	-1.68061	5.05316
0.131595	0.991462	-1.68942	5.05339
0.130606	0.991573	-1.69819	5.05332
0.129629	0.991715	-1.70688	5.05334
0.128662	0.99181	-1.71553	5.05325
0.127701	0.991962	-1.72415	5.05344
0.126752	0.992072	-1.73272	5.05346
0.125815	0.992164	-1.74126	5.05333
0.124881	0.992308	-1.74975	5.05339
0.123959	0.992421	-1.75818	5.05325
0.123048	0.992531	-1.76653	5.05314
0.122145	0.992624	-1.77486	5.05302
0.121247	0.992779	-1.78321	5.05319
0.120361	0.99286	-1.79149	5.05304
0.119487	0.992938	-1.79964	5.0528
0.118615	0.993067	-1.80783	5.0529
0.117753	0.993168	-1.816	5.05289
0.116899	0.993295	-1.82409	5.05301
0.116058	0.993338	-1.83216	5.05269
0.115219	0.993461	-1.84013	5.05288
0.114389	0.993574	-1.84812	5.05288
0.113569	0.993652	-1.85605	5.05265
0.112758	0.993746	-1.86395	5.05241
0.111951	0.993827	-1.87185	5.0523
0.111152	0.993926	-1.87972	5.05227
0.11036	0.994039	-1.88745	5.0523
0.109582	0.994063	-1.89522	5.05189
0.108804	0.994168	-1.9029	5.05194
0.108033	0.994286	-1.91059	5.052
0.107272	0.994353	-1.91828	5.05187
0.106519	0.99442	-1.92586	5.0517
0.105772	0.994501	-1.93348	5.05162
0.10503	0.99458	-1.94111	5.0516
0.104295	0.99467	-1.94862	5.05163
0.103568	0.99476	-1.95605	5.05168
0.102851	0.994775	-1.96345	5.05129
0.102135	0.994868	-1.97086	5.0513
0.101425	0.994982	-1.97828	5.05124
0.100725	0.995037	-1.98563	5.05102
0.10003	0.995092	-1.99293	5.05078
0.099344	0.995166	-2.00021	5.05057
0.0986603	0.995229	-2.00746	5.05046
0.0979832	0.995297	-2.01469	5.05038
0.0973122	0.995379	-2.0219	5.05035
0.0966483	0.995446	-2.02907	5.05023
0.0959934	0.995458	-2.03621	5.04984
0.0953392	0.995534	-2.04333	5.04981
0.0946905	0.995651	-2.05043	5.04993
0.0940498	0.995691	-2.05749	5.04975
0.093415	0.99573	-2.06453	5.04954
